Patch;Eclairage;L;a;b
Patch 125;DR2;94.89307849979504;0.009804054994511091;-4.021937218051064
Patch 125;FR1;94.91863935534765;0.012157591071371154;-3.6503501988037756
Patch 125;FR2;94.99004502675913;0.2289812861471785;-3.53609371293242
Patch 125;FR3;94.97950795879512;0.39286770732566145;-4.034008532916622
Patch 125;G1;95.23572527830005;-0.5574727463303897;-0.5356945758734799
Patch 125;G2;95.16307711118255;-0.6354917408362137;-0.5748102611883077
Patch 125;L;94.94677288140595;-0.544359911976211;-1.91118269041064
Patch 125;OR;94.77480680525748;0.004120218508818496;-2.2668894702327247
Patch 125;PC_A;94.7697270692388;0.009702049864168671;-3.9937023373179947
Patch 125;R1;94.7973113947571;0.011484534748140707;-3.663817866143182
Patch 125;R2;94.85740626029396;0.016657054112023673;-4.4506801045223865
Patch 125;RB1;97.80752134220458;2.7172908390117323;-1.0510404068881485
Patch 125;RB2;97.03989316565611;3.0879397388482444;-1.1550981151375428
Patch 125;V1;95.22820781062629;-3.8297843212936056;1.429895300155426
Patch 125;V2;97.63421997410569;3.9086032754025446;-1.612348054881485
Patch 126;B1;18.120881378900613;-1.3096241111547058;0.4908606811825478
Patch 126;B2;18.25474441363594;-1.2692399967532408;0.4889337585307518
Patch 126;C;18.49952699771137;-0.058874617145182606;0.49336510869875116
Patch 126;DR1;20.609475662171533;0.11912239014569281;4.996551463994059
Patch 126;DR2;20.72087722419056;0.3699047380467946;5.096986069521947
Patch 126;FR1;20.742836517195876;0.7950102233772738;5.122316184503073
Patch 126;FR2;19.83275854792982;3.0524200492288434;3.590576271176249
Patch 126;FR3;19.642480745206882;2.8918204682872037;3.256082720466391
Patch 126;G1;18.62581067516296;0.5362709124401566;0.4110556717156877
Patch 126;G2;18.692025482222462;0.49536506985484174;0.41029090443773786
Patch 126;L;18.94668204365341;1.3653429824899421;1.124706914422291
Patch 126;OR;19.720515354573173;0.12876494072847078;2.0387174178025047
Patch 126;PC_A;19.297046794579515;0.7946967827789642;2.217216795787458
Patch 126;R1;19.91714873372674;0.11781810291652817;3.011004079113344
Patch 126;R2;20.215385563354722;0.09561087140147473;4.029783081141636
Patch 126;RB1;17.79762963431854;-0.3118351516717133;0.13688327874913364
Patch 126;RB2;17.8321888171255;-0.7332191547402833;0.2959876834706443
Patch 126;V1;18.14355236275685;-3.9310572179267202;1.6408398353211728
Patch 126;V2;17.930926686605588;-1.5664508100095564;0.6457263570881389
Patch 127;B1;37.85846559638869;11.919397678658793;-4.58954187139744
Patch 127;B2;36.3049598229706;14.243006188423973;-5.645079202716607
Patch 127;C;32.424931655443615;0.9750007384178028;-7.725936183149596
Patch 127;DR1;27.3502068390454;0.1826884413526908;-24.0970981916553
Patch 127;DR2;27.3241317143168;0.20155135609717378;-23.48538739587226
Patch 127;FR1;27.512777264605198;0.32642633482515837;-22.67126331773026
Patch 127;FR2;27.89865010732141;3.2399502156625903;-22.021416370351943
Patch 127;FR3;27.712092729146335;4.098407766381207;-22.811948536337525
Patch 127;G1;29.71038668599615;-8.232737738410545;-7.867209728310742
Patch 127;G2;28.339525526326234;-6.10440899978848;-7.948915606387796
Patch 127;L;26.898301419215287;-4.135073265236905;-14.456072347153315
Patch 127;OR;25.60080194995855;-0.007273152326403576;-16.890302704373926
Patch 127;PC_A;25.668281938250033;0.29259515144086645;-22.90453078927438
Patch 127;R1;25.82433019268283;0.09483597775933328;-22.07026515270376
Patch 127;R2;26.50138378033411;0.18827817459521334;-24.46384400581013
Patch 127;RB1;41.39013701440681;5.237229621725819;-2.1113358864067178
Patch 127;RB2;40.285685991126044;7.101770774061072;-2.7887498435517744
Patch 127;V1;35.208967512227844;22.41422674949614;-9.435406719612294
Patch 127;V2;39.35818453017669;11.781960185381385;-4.891017357211236
Patch 128;B1;48.37190438497559;20.707046223348012;-7.881173506372341
Patch 128;B2;45.6687039427477;24.60646135044953;-9.557318737916143
Patch 128;C;39.20550354536146;3.655276154981263;-12.684173598779601
Patch 128;DR1;28.59223195538255;0.18882341426504357;-44.54430294528908
Patch 128;DR2;28.624582077866748;-0.0152640393880632;-43.2908067488624
Patch 128;FR1;28.984710709208713;-0.24396240880567022;-41.819864151473595
Patch 128;FR2;30.46623530304405;2.3294478303117483;-39.37815889020088
Patch 128;FR3;30.349939243698593;4.052543484479587;-40.289850410034234
Patch 128;G1;34.78980128021735;-13.528498131787275;-12.899947314294756
Patch 128;G2;32.524732388238945;-10.552258522681546;-13.244757568365195
Patch 128;L;29.813566021600124;-9.066742970376184;-24.942678064863223
Patch 128;OR;26.587935741636926;-0.07538398914372357;-31.463437411859562
Patch 128;PC_A;27.114365858780552;-0.5204114818351535;-40.831872485304984
Patch 128;R1;26.811776599793944;0.07549814655030684;-40.205600399838794
Patch 128;R2;27.593341283431208;0.20772958352993642;-44.44954623890575
Patch 128;RB1;54.623478172950584;8.257266455605205;-3.3266037442014396
Patch 128;RB2;52.72539181880407;12.015767523649522;-4.694749210232363
Patch 128;V1;44.40775970643887;35.1912307965479;-14.80356112869834
Patch 128;V2;51.24729269637325;17.905115636605128;-7.439440872955627
Patch 129;B1;58.93996216385031;27.542825627405787;-10.437376652684405
Patch 129;B2;55.33707319612428;32.66883952085775;-12.587811821702232
Patch 129;C;46.90148205134956;5.790060420583664;-16.45052026590852
Patch 129;DR1;31.18480951022015;0.18962526016982895;-61.68766115753831
Patch 129;DR2;31.282822117958382;-0.28459538788178085;-59.885001503924215
Patch 129;FR1;31.798356448206064;-0.9452215408394526;-57.8407047452028
Patch 129;FR2;34.44092858250841;0.9090783696754368;-53.4922785290922
Patch 129;FR3;34.411194413781715;3.4401394431712307;-54.38533590395153
Patch 129;G1;41.195309395188865;-18.017661961925473;-16.74545999831184
Patch 129;G2;38.20676609092797;-14.596066638111;-17.396082260223324
Patch 129;L;34.26469156227764;-14.233274017245307;-33.4634567229671
Patch 129;OR;28.912685216197282;-0.16638395924079008;-44.06149883216093
Patch 129;PC_A;30.012970249853524;-1.5621888304491738;-55.83432010747824
Patch 129;R1;29.119605788905062;0.04207366591410522;-55.62183080482771
Patch 129;R2;30.004965280154146;0.22331423123098104;-61.29193147578273
Patch 129;RB1;67.28489524021509;10.431523954382405;-4.2063618048029605
Patch 129;RB2;64.79899694014485;15.751418605601087;-6.145479068543391
Patch 129;V1;53.74477709197767;43.70413929761385;-18.411678432704925
Patch 129;V2;62.71535314751033;22.141932533688514;-9.2150916384117
Patch 130;B1;33.33894044931905;-32.09398125703705;12.154106905967899
Patch 130;B2;36.90064982755139;-38.87538918620864;14.542693881158685
Patch 130;C;43.48039388285214;-21.12760021193985;11.809957671254512
Patch 130;DR1;33.89063292630571;-0.0551267217990814;14.097914947222389
Patch 130;DR2;34.02749964788557;-1.076069223102133;12.724501011848133
Patch 130;FR1;34.46122977901624;-2.3784158753892837;12.354469963729365
Patch 130;FR2;37.24876380033697;-10.321160965931469;17.0056967720451
Patch 130;FR3;37.37554622452521;-11.187218017037065;17.64779662333612
Patch 130;G1;44.5051334844895;-12.497728228828608;4.36295574286063
Patch 130;G2;43.54441369866951;-12.282744179400146;0.976283022217217
Patch 130;L;39.1610771524369;-17.309427417949273;-0.9959087245395959
Patch 130;OR;32.03388060203107;-0.3101980251896397;4.7750145848186705
Patch 130;PC_A;34.26822907484269;-4.550083290435353;8.664290460274815
Patch 130;R1;32.158127708087754;-0.06593973119309315;8.195977684300459
Patch 130;R2;32.86663853349146;0.12060244457978708;11.05204823929602
Patch 130;RB1;26.146789985719366;-9.2606039113593;3.7395872077086945
Patch 130;RB2;27.749589927359274;-14.728822757517579;5.812523871250985
Patch 130;V1;34.29907879744939;-44.57300694913061;18.377838106274947
Patch 130;V2;29.167709923718633;-23.19272429609964;9.473819687919605
Patch 131;B1;40.39734214790148;-12.566396295236814;4.371033713233707
Patch 131;B2;41.82260348761867;-15.340925697076264;4.907131486559968
Patch 131;C;43.33275567146047;-18.90250146778405;1.7645738016753842
Patch 131;DR1;25.48453445233855;-0.19207048556885153;-19.733109763280332
Patch 131;DR2;25.931099644141234;-1.7975244699133808;-19.712347295865683
Patch 131;FR1;26.77493768803648;-3.936703603482361;-18.577056493976695
Patch 131;FR2;31.111523693270115;-14.9025893271027;-11.006904214228886
Patch 131;FR3;31.34063403882231;-15.265942188518567;-10.200965932912244
Patch 131;G1;41.77988201104313;-19.658199309478125;-3.204126298855181
Patch 131;G2;39.675438600749054;-18.08251557274687;-6.016573879979159
Patch 131;L;33.73651794085915;-25.113723584985788;-13.782627592355755
Patch 131;OR;23.85581062510306;-0.25409091538158846;-14.356130429414316
Patch 131;PC_A;26.484856632282344;-5.977689186639629;-16.740480456595364
Patch 131;R1;24.03543491149879;-0.04280563869413223;-17.726236857368605
Patch 131;R2;24.652540578442228;0.0657034875738427;-20.122578947317038
Patch 131;RB1;36.70354094108571;-2.461950273722757;0.8887711267327236
Patch 131;RB2;37.768282106072725;-5.317989703059439;1.9272734557857052
Patch 131;V1;36.29701896399222;-10.067982814040393;3.7378120162046558
Patch 131;V2;35.73125699186737;-3.0711385058452;1.1042146477499237
Patch 132;B1;57.73407943434668;13.994293609074282;-5.610874679098354
Patch 132;B2;55.80381070652827;17.19222962853645;-7.265012464578202
Patch 132;C;50.08258267027857;-5.955192726456282;-11.66745850499009
Patch 132;DR1;27.510752013753518;-0.06798093488685764;-57.79596939648275
Patch 132;DR2;27.966776759633575;-1.5342729072171934;-56.22951553889675
Patch 132;FR1;28.91090142563109;-3.569468603135617;-53.843407027154136
Patch 132;FR2;33.64820263392515;-9.908771135044542;-45.78688157634689
Patch 132;FR3;33.832802080021615;-8.453724659387902;-45.24969629119742
Patch 132;G1;44.99842686205389;-24.2772252351314;-13.984883072914457
Patch 132;G2;41.638195796260774;-20.969125223438773;-15.821172657533545
Patch 132;L;35.44968251637989;-25.74844980253421;-30.70969191555537
Patch 132;OR;25.568799561417933;-0.2573841845097957;-40.85322285659555
Patch 132;PC_A;27.91947283807319;-4.876930160639281;-50.316448520774316
Patch 132;R1;25.75679968139677;-0.023701131502851247;-50.9082977618432
Patch 132;R2;26.500199454581093;0.12096609791573121;-56.752158798322206
Patch 132;RB1;60.890326328015774;4.878567645319909;-2.0835232588854335
Patch 132;RB2;60.292528823605934;7.395579940951746;-3.0437360759204557
Patch 132;V1;49.955731330450874;24.874216956461805;-10.79955968420001
Patch 132;V2;56.00799903384571;13.657311029379503;-5.809733872292799
Patch 133;B1;65.01327688563349;24.45316424486199;-9.390663770612662
Patch 133;B2;61.78947697241121;29.204177472123227;-11.508998413854865
Patch 133;C;53.782016056796095;1.4190909997225942;-15.810802679847225
Patch 133;DR1;33.67678166876886;0.10767641796230465;-65.73585697184681
Patch 133;DR2;33.87158190256909;-0.8526945814782971;-63.963104103697766
Patch 133;FR1;34.55320013590943;-2.2138152877816397;-61.68467531064159
Patch 133;FR2;38.43788313045712;-3.9110770350343493;-55.17553013566828
Patch 133;FR3;38.52614720247988;-1.5748947740953367;-55.50980626643148
Patch 133;G1;47.90980176088528;-22.122790644419577;-16.86624090242126
Patch 133;G2;44.54387847081456;-18.578009116757695;-18.04372041543636
Patch 133;L;39.23083377299682;-20.63164042275406;-35.08264749879603
Patch 133;OR;31.266624718489055;-0.2777830871606435;-46.91942928116759
Patch 133;PC_A;33.1522233673879;-3.2888863310186203;-58.52927070060802
Patch 133;R1;31.44241903871037;-0.01358206222132341;-58.985741419597815
Patch 133;R2;32.37679265141985;0.20548379042048537;-65.18893114730628
Patch 133;RB1;71.96794301971784;9.147714693269693;-3.7344764971750655
Patch 133;RB2;70.02990393261213;13.770763818499121;-5.436579681815035
Patch 133;V1;58.24227612681234;39.833745222305375;-16.91475893478087
Patch 133;V2;66.89609420969785;20.82732730684289;-8.715066207761769
Patch 134;B1;43.69120766223314;-63.271510727113984;24.46718012253931
Patch 134;B2;50.204484410450604;-75.19887559757774;29.218087430728843
Patch 134;C;63.099034903236515;-35.040017309326096;24.345558541453105
Patch 134;DR1;44.471966902686646;-0.2982919002329498;25.90501213338513
Patch 134;DR2;44.79116936467327;-2.6876149474473476;23.418985019609373
Patch 134;FR1;45.65414881526059;-5.868824055273225;22.524189464030442
Patch 134;FR2;51.86494792338;-24.353992206088027;32.3410566881604
Patch 134;FR3;52.284859565298774;-25.74470400202211;33.94462786177059
Patch 134;G1;65.94204614013908;-21.0411585332963;10.014246159790696
Patch 134;G2;64.49044100327133;-21.83576438712953;3.313997054899076
Patch 134;L;56.451140758199514;-33.688471863597414;-0.6452867393911488
Patch 134;OR;42.10262987939634;-0.6814558046425445;8.783116606806129
Patch 134;PC_A;46.81300597637363;-9.825853047479793;15.821133400424669
Patch 134;R1;42.1432596579131;-0.2429173146559771;15.250854329797392
Patch 134;R2;43.05694872302389;0.08240527060104919;20.43016246585443
Patch 134;RB1;30.764987337266767;-20.879317016013616;8.495030438163775
Patch 134;RB2;33.53250266682982;-30.471207559453177;12.182875565467022
Patch 134;V1;47.693226167581514;-91.56714071916919;38.0570615375349
Patch 134;V2;37.892762361537045;-52.08754038008692;21.36011709540524
Patch 135;B1;51.224526487867706;-57.4795376945943;21.598099836558315
Patch 135;B2;57.31739731481041;-69.54030908415679;25.59220957510111
Patch 135;C;68.21778277336972;-43.00184470506224;19.14360412438696
Patch 135;DR1;41.23145646652483;-0.46498392041999237;5.718175424979988
Patch 135;DR2;41.77121151484717;-3.700660630310243;3.744583490741349
Patch 135;FR1;42.984757651623255;-8.094580226671171;3.739024134483071
Patch 135;FR2;51.02084425548979;-31.6804323967077;17.160238621218728
Patch 135;FR3;51.54608961833277;-32.89126220611899;18.891333342683946
Patch 135;G1;69.00941768685767;-30.06491251568988;4.710434018354492
Patch 135;G2;66.31096939902665;-28.690315782076315;-2.0801312483458068
Patch 135;L;56.56229395183962;-42.641676490360105;-9.793662533984836
Patch 135;OR;38.81114344278525;-0.7724684407758031;-1.3386212764495253
Patch 135;PC_A;44.30574895452145;-11.749673536472605;2.7623990064194137
Patch 135;R1;38.835338723465725;-0.2957827365467902;0.8300544920329056
Patch 135;R2;39.76567835708144;0.03343190286936304;1.9896616165854586
Patch 135;RB1;38.41123420319083;-15.965379760947723;6.376948888583945
Patch 135;RB2;41.40467224030143;-26.059308247802864;10.193458476044725
Patch 135;V1;51.175211974216126;-72.36062994641252;29.50004315473582
Patch 135;V2;42.97539475877448;-37.41858423543059;15.162098112181532
Patch 136;B1;68.76297412406412;-18.842528854340845;6.5502394509841855
Patch 136;B2;70.97313858579689;-24.05812738124319;7.646910931642781
Patch 136;C;73.28868609989375;-32.36125149631053;2.4025907256883805
Patch 136;DR1;41.197442783938584;-0.4209448618043843;-38.903000146643905
Patch 136;DR2;41.82135860464062;-3.708346045259381;-38.85024699799704
Patch 136;FR1;43.16570430155765;-8.24367705728407;-36.96674029545417
Patch 136;FR2;51.6093864823749;-29.349194312083103;-22.325791448568168
Patch 136;FR3;52.13632338408377;-29.406716937775524;-20.827345523718122
Patch 136;G1;70.36326951860502;-34.12694897173768;-6.216691385001005
Patch 136;G2;66.6154278107378;-30.98908260440375;-11.004489717384125
Patch 136;L;56.66140878578632;-43.99659512418852;-24.58265590355102
Patch 136;OR;38.644617850789245;-0.7453790365269386;-28.373305777808746
Patch 136;PC_A;43.954279613987936;-11.226285593974566;-31.511121059127056
Patch 136;R1;38.68184829673012;-0.27507532051038175;-35.231602361664294
Patch 136;R2;39.660058702834554;0.05256972211248323;-39.6744313263615
Patch 136;RB1;63.45133473381324;-3.010293194114111;1.0503106633243053
Patch 136;RB2;64.92937809153858;-7.071892239193578;2.5372273372793908
Patch 136;V1;61.797854932400554;-14.28041282719944;5.162422184501447
Patch 136;V2;61.58596442083102;-2.996951245476831;0.970240418966295
Patch 137;B1;82.47589156545219;9.518560628218765;-4.1078993118977225
Patch 137;B2;81.10522771678787;11.742544401492804;-5.575386005616112
Patch 137;C;76.25080164865827;-14.359740633948237;-10.331803535931172
Patch 137;DR1;42.67485710830837;-0.29114614652364645;-71.59394772335186
Patch 137;DR2;43.31986854836681;-3.2614104623893136;-70.00556262912272
Patch 137;FR1;44.67640036272488;-7.409892930831163;-66.97385532317301
Patch 137;FR2;53.04000711665887;-23.301156400213465;-52.63459764494564
Patch 137;FR3;53.55165185649359;-21.913557665781404;-51.19940416174917
Patch 137;G1;71.041330357815;-33.06435841815863;-14.098740647426089
Patch 137;G2;66.93111353817491;-30.033837454751577;-17.275584727819982
Patch 137;L;57.33720002885424;-41.975168362854866;-36.262145791632875
Patch 137;OR;39.994045647758625;-0.7118053596135154;-50.832396958649376
Patch 137;PC_A;45.08275544276978;-10.422080039932613;-59.796959120875194
Patch 137;R1;40.04413641093645;-0.2437455689960344;-63.4214062199766
Patch 137;R2;41.066014978043334;0.09475048642196282;-70.86216161658837
Patch 137;RB1;83.88908709740645;3.706371487735227;-1.6783391920225599
Patch 137;RB2;83.9115045240338;5.105768980160463;-2.2489856129933594
Patch 137;V1;72.17217781544778;18.593030551538714;-8.475824930980558
